Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Comoros,COM,0.141598448,0.137556599,0.133686032,0.137634651,0.133892113,0.130311436,0.133940175,0.144232444,0.153992361,0.150199902,0.152943548,0.161733673,0.163957746,0.165972662,0.17935388,0.175048198,0.176347357,0.172097764,0.183692455,0.209990055,0.19992885,0.214644997
"Congo, Dem. Rep.",COD,0.074536002,0.065943583,0.040171271,0.050332167,0.053368893,0.042629633,0.036551149,0.029547148,0.016942698,0.016907839,0.018201401,0.018752502,0.022076999,0.026739444,0.027537235,0.028926675,0.029604504,0.026937433,0.030197451,0.036245941,0.036413768,0.038311184
"Congo, Rep.",COG,0.625527306,0.598072061,0.810902337,0.575394934,0.613810994,0.815416904,0.263258078,0.270915699,0.33730179,0.240713305,0.176770805,0.275171061,0.278308394,0.280540072,0.31028035,0.32666481,0.34155941,0.431598927,0.473472226,0.534587133,0.556100199,0.56494545
Costa Rica,CRI,1.163997258,1.1831847,1.538223226,1.385990587,1.320299561,1.354192887,1.411369579,1.434891295,1.394701499,1.441367344,1.556793302,1.605990591,1.655258048,1.616889089,1.647634719,1.85890149,1.835360196,1.760678579,1.665177867,1.682655988,1.66877074,1.618286928
Cote d'Ivoire,CIV,0.35442017,0.436518645,0.376324148,0.49515042,0.564165507,0.534357649,0.439476295,0.388336309,0.411145743,0.458120175,0.423983154,0.312160239,0.430502632,0.431561606,0.378474934,0.359270184,0.351819136,0.287437498,0.306194949,0.310564045,0.397585117,0.415669842
Croatia,HRV,3.688329306,3.627484914,3.558961505,3.652077533,3.784500668,4.14743154,4.491484337,4.418276021,4.391949164,4.623393243,4.864556306,5.200697973,5.067217391,5.115803467,5.122237387,5.402955816,5.130234966,4.808661306,4.627555101,4.685882098,4.255982227,4.161866621
Cuba,CUB,2.923482748,2.72098649,2.9711882,2.357346768,2.464220658,2.240782566,2.218752437,2.286144333,2.346304827,2.282447286,2.332747256,2.272494018,2.224533836,2.309408038,2.430747165,2.374571685,2.696438401,2.646355786,3.393588933,3.178144172,3.187674888,3.462227387
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,39.63855136,34.16163488
Cyprus,CYP,6.471499763,6.654944835,6.74121142,6.293225655,6.798626046,6.578700913,7.055029514,6.890302553,7.347318473,7.120558679,7.166472936,7.762732054,7.219733281,7.265914897,7.429896031,7.709723999,7.963819277,7.438338502,6.983907546,6.649993194,6.12734492,5.209883572
Czech Republic,CZE,13.3903072,12.83965002,12.16751705,11.99069327,12.15467452,12.36529136,11.90396015,10.88847106,12.07688904,12.10978725,11.7437029,11.97368903,11.4518445,11.76245004,11.92582928,11.97251522,11.23765714,10.30797067,10.65257862,10.18548225,9.612683639,9.383496546
Denmark,DNK,10.5045545,10.99825503,11.7169489,10.92454083,13.71465193,11.64768852,11.22730415,10.36266364,9.613175554,9.875092348,9.68193193,10.38827349,9.362701019,8.690076931,10.11291416,9.20201511,8.543351098,8.058895601,8.40721667,7.296383208,6.510865996,6.779623867
Djibouti,DJI,0.497071267,0.487621536,0.468335595,0.460402435,0.463003675,0.475994831,0.451642378,0.443764318,0.471974723,0.499531391,0.536183747,0.55732724,0.530241883,0.532332742,0.520576317,0.578051792,0.615968351,0.563399208,0.622346841,0.561940931,0.606102203,0.704087888
Dominica,DMA,0.826622334,0.875486272,0.924816455,1.130410414,1.030837995,1.140171858,1.09548332,1.154101456,1.473557313,1.579242033,1.470876429,1.674955037,1.616452186,1.663462902,1.608105814,2.17549262,1.862445507,1.859454891,1.958014248,1.79749867,1.892711167,1.833372682
Dominican Republic,DOM,1.46266565,1.545528895,1.609061051,2.012746914,2.157968488,2.205103244,2.217515361,2.202170904,2.311300988,2.278507374,2.415109633,2.399070827,2.011351976,2.017778603,2.111062002,2.227747209,2.224213669,2.104977745,2.187311092,2.202290384,2.239913379,2.146755872
Ecuador,ECU,2.08120482,2.210339232,1.219333744,1.996555331,2.070547388,1.539679904,1.846480077,1.733727698,1.640605971,1.798584941,1.908672056,2.029189592,2.150042211,2.203366569,2.066175813,2.244784002,2.344224093,2.448359132,2.549397135,2.611816478,2.624773655,2.779287585
