Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Brunei Darussalam,BRN,2.843090028,2.801675347,2.717662051,2.605425579,2.490341415,2.383993857,2.27484559,2.166203778,2.060693428,1.953245607,1.854395147,1.782019622,1.742104045,1.724985602,1.715292884,1.699185384,1.675521988,1.639385248,1.594637459,1.549331208,1.507938953,1.465612377
Bulgaria,BGR,-1.073853191,-0.797665852,-0.339586079,-0.4453985,-0.51572988,-0.608797355,-0.667302701,-0.560648225,-0.493896417,-1.851637793,-1.911020315,-0.572406973,-0.543375463,-0.531678823,-0.529571959,,-0.701922745,-0.644281363,-0.658275447,-0.641228921,-0.579220596,-0.559647217
Burkina Faso,BFA,2.692954213,2.709582931,2.727333023,2.745914082,2.76553182,2.785271634,2.80410114,2.821699539,2.839110509,2.851760044,2.865869372,2.891738776,2.932050774,2.978598094,3.025356389,3.059559499,3.07212784,3.058628613,3.027773209,2.992039203,2.9604399,2.932567203
Burundi,BDI,2.328841812,2.094405804,1.878293572,1.697097185,1.501486357,1.364036864,1.415438982,1.70208394,2.141346182,2.620096089,3.022892266,3.314564753,3.457836008,3.496163222,3.51512201,3.544436497,3.544561077,3.519276012,3.477232803,3.418642812,3.358846017,3.316265
Cabo Verde,CPV,2.584775977,2.737839118,2.76789451,2.706961184,2.625349853,2.544764677,2.429704585,2.282019306,2.1101469,1.945678886,1.781043653,1.585749366,1.354592123,1.110899891,0.848518827,0.628009355,0.527613849,0.587123543,0.758612187,0.970036159,1.146766326,1.267316352
Cambodia,KHM,3.536519213,3.537927851,3.419988556,3.223182968,3.018221636,2.831659043,2.635250941,2.433715798,2.234998463,2.036652367,1.855166429,1.713924436,1.623166596,1.571770549,1.52954223,1.492209037,1.481896344,1.500683641,1.538192192,1.585249184,1.62554555,1.646993135
Cameroon,CMR,2.905244752,2.868280345,2.82788786,2.786222275,2.744670544,2.706390028,2.674122039,2.649278822,2.630165606,2.612844949,2.596497233,2.583570235,2.574142307,2.567138906,2.560365422,2.553494182,2.547806005,2.543230844,2.538641748,2.533832071,2.526741623,2.515153215
Canada,CAN,1.2274176,1.094331921,0.961244717,0.828159179,1.077164681,1.057015395,0.865613663,0.827369318,0.882998577,1.009521666,0.897131277,0.996232739,1.002034424,0.985903767,0.796844597,0.969853611,1.082197086,1.144840183,1.113959721,0.987617711,1.183023858,1.15590039
Cayman Islands,CYM,4.443683345,4.460724532,4.780578774,5.240397331,5.715665975,5.964360244,5.854026071,5.334460431,4.602321485,3.840381579,3.236749013,2.842414902,2.715234682,2.760751636,2.84861787,2.861053404,2.768243429,2.537212866,2.229722408,1.911039611,1.651191745,1.461744366
Central African Republic,CAF,2.563741515,2.610600127,2.579313564,2.493232608,2.408615294,2.335497262,2.236664076,2.110131794,1.971454857,1.825114069,1.701192813,1.63203837,1.633216646,1.683684115,1.747727408,1.800746348,1.846227905,1.876656937,1.895959405,1.914746267,1.936521675,1.954537258
